date,hour,day_x,weekday_x,month_x,weekend_x,season_x,ftc_IT-Sardinia,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-03-09 02:00:00,2,9,6,3,1,1,20.0,7.1865,3.6638498,205.74161,29.0,0.0,6.3615003,3.273492,235.5806,49.0,0.0,7.4365,6.2745366,283.65945,99.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 03:00:00,3,9,6,3,1,1,20.0,6.9365,3.38516,192.25061,39.5,0.0,7.1865,3.6638498,205.74161,29.0,0.0,7.4365,6.0743313,281.1848,98.5,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 04:00:00,4,9,6,3,1,1,20.0,6.6865,2.9861422,176.57866,22.0,0.0,6.9365,3.38516,192.25061,39.5,0.0,7.6115003,6.2109,275.76727,74.5,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 05:00:00,5,9,6,3,1,1,20.0,6.3615,2.7989776,177.14474,62.5,0.0,6.6865,2.9861422,176.57866,22.0,0.0,7.2865,5.7198005,274.5197,59.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 06:00:00,6,9,6,3,1,1,20.0,6.5615,3.0689776,182.85526,63.0,0.0,6.3615,2.7989776,177.14474,62.5,0.0,7.3115005,5.259303,274.16278,99.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 07:00:00,7,9,6,3,1,1,25.0,7.2365003,3.4502015,160.38834,67.0,7.0,6.5615,3.0689776,182.85526,63.0,0.0,7.9615,5.1722283,278.9251,67.5,5.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 08:00:00,8,9,6,3,1,1,25.0,9.0365,4.9566298,161.91028,60.5,85.5,7.2365003,3.4502015,160.38834,67.0,7.0,9.4615,5.6396723,296.31555,56.5,85.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 09:00:00,9,9,6,3,1,1,25.0,11.2865,6.2463827,144.26297,68.0,222.0,9.0365,4.9566298,161.91028,60.5,85.5,10.886499,5.772448,150.27023,69.5,228.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 10:00:00,10,9,6,3,1,1,25.0,13.3365,7.3066144,131.1496,91.0,374.5,11.2865,6.2463827,144.26297,68.0,222.0,11.9865,6.1425447,169.33876,74.5,371.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 11:00:00,11,9,6,3,1,1,25.0,14.511499,7.7134986,110.104904,73.0,488.5,13.3365,7.3066144,131.1496,91.0,374.5,12.4865,6.5356827,180.54456,93.5,439.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 12:00:00,12,9,6,3,1,1,25.0,15.3615,9.032674,100.673904,96.5,591.5,14.511499,7.7134986,110.104904,73.0,488.5,12.686501,6.6941547,186.0032,78.5,437.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 13:00:00,13,9,6,3,1,1,25.0,15.6115,11.592793,97.29515,99.0,620.5,15.3615,9.032674,100.673904,96.5,591.5,12.9615,7.2644134,10.658133,46.0,489.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 14:00:00,14,9,6,3,1,1,25.0,15.6115,11.030987,93.17965,99.5,566.0,15.6115,11.592793,97.29515,99.0,620.5,12.9865,7.029225,185.19447,81.5,457.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 15:00:00,15,9,6,3,1,1,25.0,15.1115,11.834796,100.30693,87.5,450.5,15.6115,11.030987,93.17965,99.5,566.0,12.8615,7.5267506,15.859437,82.5,395.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 16:00:00,16,9,6,3,1,1,25.0,14.3365,11.096209,102.90404,97.5,285.5,15.1115,11.834796,100.30693,87.5,450.5,12.386499,7.06054,25.477251,70.5,280.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 17:00:00,17,9,6,3,1,1,25.0,13.3615,10.743099,96.729774,97.0,179.0,14.3365,11.096209,102.90404,97.5,285.5,11.7865,5.553546,29.830418,56.5,168.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 18:00:00,18,9,6,3,1,1,25.0,11.911499,9.630983,93.84804,97.0,42.5,13.3615,10.743099,96.729774,97.0,179.0,10.2365,1.7404385,34.419308,20.0,44.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 19:00:00,19,9,6,3,1,1,25.0,10.9365,8.641484,234.16556,98.5,0.0,11.911499,9.630983,93.84804,97.0,42.5,9.411499,0.7435167,86.43742,12.5,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 20:00:00,20,9,6,3,1,1,25.0,10.4865,8.459011,228.76192,95.5,0.0,10.9365,8.641484,234.16556,98.5,0.0,8.5865,0.6389117,230.65494,22.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 21:00:00,21,9,6,3,1,1,25.0,9.936501,7.702737,229.23557,87.0,0.0,10.4865,8.459011,228.76192,95.5,0.0,7.7115,1.6969067,185.08766,22.5,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 22:00:00,22,9,6,3,1,1,20.0,9.761499,7.402527,227.28705,97.5,0.0,9.936501,7.702737,229.23557,87.0,0.0,6.9865,1.9071031,225.50253,29.5,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-09 23:00:00,23,9,6,3,1,1,20.0,9.686501,6.270812,207.92014,76.0,0.0,9.761499,7.402527,227.28705,97.5,0.0,6.4365005,2.641234,251.06256,12.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21,0
2025-03-10 00:00:00,0,10,0,3,0,1,20.0,9.5365,6.723961,210.63016,90.5,0.0,9.686501,6.270812,207.92014,76.0,0.0,6.3365,3.8204358,250.14508,25.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 01:00:00,1,10,0,3,0,1,20.0,9.261499,6.935566,156.90326,86.0,0.0,9.5365,6.723961,210.63016,90.5,0.0,6.3615003,3.273492,235.5806,49.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 02:00:00,2,10,0,3,0,1,20.0,9.7365,7.4489803,109.25328,99.5,0.0,9.261499,6.935566,156.90326,86.0,0.0,7.1865,3.6638498,205.74161,29.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 03:00:00,3,10,0,3,0,1,20.0,9.7115,8.3782835,144.67957,99.0,0.0,9.7365,7.4489803,109.25328,99.5,0.0,6.9365,3.38516,192.25061,39.5,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 04:00:00,4,10,0,3,0,1,20.0,9.7865,10.79776,156.25522,100.0,0.0,9.7115,8.3782835,144.67957,99.0,0.0,6.6865,2.9861422,176.57866,22.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 05:00:00,5,10,0,3,0,1,20.0,10.2365,12.305876,161.17783,95.5,0.0,9.7865,10.79776,156.25522,100.0,0.0,6.3615,2.7989776,177.14474,62.5,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 06:00:00,6,10,0,3,0,1,20.0,10.186501,13.674796,149.9504,66.5,0.0,10.2365,12.305876,161.17783,95.5,0.0,6.5615,3.0689776,182.85526,63.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 07:00:00,7,10,0,3,0,1,25.0,10.561501,12.596584,149.68616,85.5,7.0,10.186501,13.674796,149.9504,66.5,0.0,7.2365003,3.4502015,160.38834,67.0,7.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 08:00:00,8,10,0,3,0,1,25.0,12.011499,14.059525,138.61043,78.0,81.0,10.561501,12.596584,149.68616,85.5,7.0,9.0365,4.9566298,161.91028,60.5,85.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 09:00:00,9,10,0,3,0,1,25.0,13.9865,14.988987,151.53644,81.5,195.0,12.011499,14.059525,138.61043,78.0,81.0,11.2865,6.2463827,144.26297,68.0,222.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 10:00:00,10,10,0,3,0,1,25.0,16.1115,12.573109,171.41205,75.0,334.5,13.9865,14.988987,151.53644,81.5,195.0,13.3365,7.3066144,131.1496,91.0,374.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 11:00:00,11,10,0,3,0,1,25.0,17.9865,13.828707,205.01407,43.0,480.0,16.1115,12.573109,171.41205,75.0,334.5,14.511499,7.7134986,110.104904,73.0,488.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 12:00:00,12,10,0,3,0,1,25.0,19.3365,16.459053,201.76062,37.0,599.5,17.9865,13.828707,205.01407,43.0,480.0,15.3615,9.032674,100.673904,96.5,591.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 13:00:00,13,10,0,3,0,1,25.0,20.286499,15.262732,207.28139,51.5,645.5,19.3365,16.459053,201.76062,37.0,599.5,15.6115,11.592793,97.29515,99.0,620.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 14:00:00,14,10,0,3,0,1,25.0,20.161499,6.5354185,157.4187,56.5,531.0,20.286499,15.262732,207.28139,51.5,645.5,15.6115,11.030987,93.17965,99.5,566.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 15:00:00,15,10,0,3,0,1,25.0,19.8615,6.7969437,142.87563,86.5,445.0,20.161499,6.5354185,157.4187,56.5,531.0,15.1115,11.834796,100.30693,87.5,450.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 16:00:00,16,10,0,3,0,1,25.0,18.8865,9.009712,151.11337,95.0,296.0,19.8615,6.7969437,142.87563,86.5,445.0,14.3365,11.096209,102.90404,97.5,285.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 17:00:00,17,10,0,3,0,1,25.0,17.036499,12.109157,212.39566,55.5,129.5,18.8865,9.009712,151.11337,95.0,296.0,13.3615,10.743099,96.729774,97.0,179.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 18:00:00,18,10,0,3,0,1,25.0,13.9865,12.67377,239.44994,54.0,41.5,17.036499,12.109157,212.39566,55.5,129.5,11.911499,9.630983,93.84804,97.0,42.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 19:00:00,19,10,0,3,0,1,25.0,12.9615,9.629087,255.03424,48.5,0.0,13.9865,12.67377,239.44994,54.0,41.5,10.9365,8.641484,234.16556,98.5,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 20:00:00,20,10,0,3,0,1,25.0,12.2365,6.463234,216.78786,62.0,0.0,12.9615,9.629087,255.03424,48.5,0.0,10.4865,8.459011,228.76192,95.5,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 21:00:00,21,10,0,3,0,1,25.0,11.936501,6.7760825,225.56802,84.0,0.0,12.2365,6.463234,216.78786,62.0,0.0,9.936501,7.702737,229.23557,87.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 22:00:00,22,10,0,3,0,1,20.0,11.6115,6.3751545,232.81682,99.5,0.0,11.936501,6.7760825,225.56802,84.0,0.0,9.761499,7.402527,227.28705,97.5,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-10 23:00:00,23,10,0,3,0,1,20.0,11.261499,5.7672915,202.18285,94.5,0.0,11.6115,6.3751545,232.81682,99.5,0.0,9.686501,6.270812,207.92014,76.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21,0
2025-03-11 00:00:00,0,11,1,3,0,1,20.0,10.8615,5.487676,192.43912,100.0,0.0,11.261499,5.7672915,202.18285,94.5,0.0,9.5365,6.723961,210.63016,90.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 01:00:00,1,11,1,3,0,1,20.0,11.1865,6.571375,258.06555,100.0,0.0,10.8615,5.487676,192.43912,100.0,0.0,9.261499,6.935566,156.90326,86.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 02:00:00,2,11,1,3,0,1,20.0,11.761499,5.9250755,250.80905,99.5,0.0,11.1865,6.571375,258.06555,100.0,0.0,9.7365,7.4489803,109.25328,99.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 03:00:00,3,11,1,3,0,1,20.0,11.7115,9.64092,259.5328,100.0,0.0,11.761499,5.9250755,250.80905,99.5,0.0,9.7115,8.3782835,144.67957,99.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 04:00:00,4,11,1,3,0,1,20.0,11.811501,9.758767,294.30142,100.0,0.0,11.7115,9.64092,259.5328,100.0,0.0,9.7865,10.79776,156.25522,100.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 05:00:00,5,11,1,3,0,1,20.0,11.4115,7.5033584,307.95367,100.0,0.0,11.811501,9.758767,294.30142,100.0,0.0,10.2365,12.305876,161.17783,95.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 06:00:00,6,11,1,3,0,1,20.0,11.011499,6.8493443,265.37692,100.0,0.0,11.4115,7.5033584,307.95367,100.0,0.0,10.186501,13.674796,149.9504,66.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 07:00:00,7,11,1,3,0,1,25.0,10.7365,5.7557955,251.78879,98.5,7.0,11.011499,6.8493443,265.37692,100.0,0.0,10.561501,12.596584,149.68616,85.5,7.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 08:00:00,8,11,1,3,0,1,25.0,11.561501,8.362838,250.88788,24.5,101.0,10.7365,5.7557955,251.78879,98.5,7.0,12.011499,14.059525,138.61043,78.0,81.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 09:00:00,9,11,1,3,0,1,25.0,13.536499,4.5014997,242.48044,12.5,289.0,11.561501,8.362838,250.88788,24.5,101.0,13.9865,14.988987,151.53644,81.5,195.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 10:00:00,10,11,1,3,0,1,25.0,15.536499,6.1239977,223.72763,8.0,455.0,13.536499,4.5014997,242.48044,12.5,289.0,16.1115,12.573109,171.41205,75.0,334.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 11:00:00,11,11,1,3,0,1,25.0,16.8115,7.174056,188.13736,11.5,571.5,15.536499,6.1239977,223.72763,8.0,455.0,17.9865,13.828707,205.01407,43.0,480.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 12:00:00,12,11,1,3,0,1,25.0,16.8615,8.019983,213.1181,26.5,618.0,16.8115,7.174056,188.13736,11.5,571.5,19.3365,16.459053,201.76062,37.0,599.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 13:00:00,13,11,1,3,0,1,25.0,16.2865,10.248812,64.28562,74.5,613.5,16.8615,8.019983,213.1181,26.5,618.0,20.286499,15.262732,207.28139,51.5,645.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 14:00:00,14,11,1,3,0,1,25.0,16.6365,12.6307955,81.52991,91.5,533.5,16.2865,10.248812,64.28562,74.5,613.5,20.161499,6.5354185,157.4187,56.5,531.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 15:00:00,15,11,1,3,0,1,25.0,16.286499,14.419214,98.70517,80.5,451.0,16.6365,12.6307955,81.52991,91.5,533.5,19.8615,6.7969437,142.87563,86.5,445.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 16:00:00,16,11,1,3,0,1,25.0,15.761499,15.064419,111.88078,67.0,358.0,16.286499,14.419214,98.70517,80.5,451.0,18.8865,9.009712,151.11337,95.0,296.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 17:00:00,17,11,1,3,0,1,25.0,14.8615,10.698285,133.03113,72.5,186.0,15.761499,15.064419,111.88078,67.0,358.0,17.036499,12.109157,212.39566,55.5,129.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 18:00:00,18,11,1,3,0,1,25.0,13.8365,15.123516,123.390884,100.0,46.0,14.8615,10.698285,133.03113,72.5,186.0,13.9865,12.67377,239.44994,54.0,41.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 19:00:00,19,11,1,3,0,1,25.0,13.0865,13.008555,134.3534,100.0,0.0,13.8365,15.123516,123.390884,100.0,46.0,12.9615,9.629087,255.03424,48.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 20:00:00,20,11,1,3,0,1,25.0,12.8365,12.226177,142.0595,100.0,0.0,13.0865,13.008555,134.3534,100.0,0.0,12.2365,6.463234,216.78786,62.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 21:00:00,21,11,1,3,0,1,25.0,12.286499,10.830058,135.31964,76.5,0.0,12.8365,12.226177,142.0595,100.0,0.0,11.936501,6.7760825,225.56802,84.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 22:00:00,22,11,1,3,0,1,20.0,11.9115,8.376513,111.47729,47.0,0.0,12.286499,10.830058,135.31964,76.5,0.0,11.6115,6.3751545,232.81682,99.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-11 23:00:00,23,11,1,3,0,1,20.0,11.311501,7.1382556,181.82959,47.5,0.0,11.9115,8.376513,111.47729,47.0,0.0,11.261499,5.7672915,202.18285,94.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57,0
2025-03-12 00:00:00,0,12,2,3,0,1,20.0,10.636499,6.9167733,233.92882,64.0,0.0,11.311501,7.1382556,181.82959,47.5,0.0,10.8615,5.487676,192.43912,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 01:00:00,1,12,2,3,0,1,20.0,10.1865,6.7621593,246.29868,96.0,0.0,10.636499,6.9167733,233.92882,64.0,0.0,11.1865,6.571375,258.06555,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 02:00:00,2,12,2,3,0,1,20.0,10.186501,5.2261534,202.64444,93.5,0.0,10.1865,6.7621593,246.29868,96.0,0.0,11.761499,5.9250755,250.80905,99.5,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 03:00:00,3,12,2,3,0,1,20.0,10.4865,11.259821,188.24237,72.0,0.0,10.186501,5.2261534,202.64444,93.5,0.0,11.7115,9.64092,259.5328,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 04:00:00,4,12,2,3,0,1,20.0,10.511499,13.687113,193.38556,43.0,0.0,10.4865,11.259821,188.24237,72.0,0.0,11.811501,9.758767,294.30142,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 05:00:00,5,12,2,3,0,1,20.0,10.3615,13.335605,192.96838,83.5,0.0,10.511499,13.687113,193.38556,43.0,0.0,11.4115,7.5033584,307.95367,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 06:00:00,6,12,2,3,0,1,20.0,10.1865,12.801464,202.42725,98.5,0.0,10.3615,13.335605,192.96838,83.5,0.0,11.011499,6.8493443,265.37692,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 07:00:00,7,12,2,3,0,1,25.0,10.286499,12.346887,196.26251,91.0,13.0,10.1865,12.801464,202.42725,98.5,0.0,10.7365,5.7557955,251.78879,98.5,7.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 08:00:00,8,12,2,3,0,1,25.0,12.311501,12.576916,183.86676,97.0,125.0,10.286499,12.346887,196.26251,91.0,13.0,11.561501,8.362838,250.88788,24.5,101.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 09:00:00,9,12,2,3,0,1,25.0,15.1865,8.852024,162.31116,81.0,297.5,12.311501,12.576916,183.86676,97.0,125.0,13.536499,4.5014997,242.48044,12.5,289.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 10:00:00,10,12,2,3,0,1,25.0,17.411499,10.7748785,147.15227,84.5,445.5,15.1865,8.852024,162.31116,81.0,297.5,15.536499,6.1239977,223.72763,8.0,455.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 11:00:00,11,12,2,3,0,1,25.0,18.336498,10.058609,186.08817,84.0,540.0,17.411499,10.7748785,147.15227,84.5,445.5,16.8115,7.174056,188.13736,11.5,571.5,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 12:00:00,12,12,2,3,0,1,25.0,19.2365,9.872159,165.11568,96.5,526.5,18.336498,10.058609,186.08817,84.0,540.0,16.8615,8.019983,213.1181,26.5,618.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 13:00:00,13,12,2,3,0,1,25.0,18.8615,10.8563595,132.66838,100.0,442.5,19.2365,9.872159,165.11568,96.5,526.5,16.2865,10.248812,64.28562,74.5,613.5,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 14:00:00,14,12,2,3,0,1,25.0,18.0615,9.272022,163.61938,91.5,237.5,18.8615,10.8563595,132.66838,100.0,442.5,16.6365,12.6307955,81.52991,91.5,533.5,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 15:00:00,15,12,2,3,0,1,25.0,17.1365,6.969446,157.27058,99.5,240.5,18.0615,9.272022,163.61938,91.5,237.5,16.286499,14.419214,98.70517,80.5,451.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 16:00:00,16,12,2,3,0,1,25.0,16.511501,7.9516945,111.06462,100.0,156.5,17.1365,6.969446,157.27058,99.5,240.5,15.761499,15.064419,111.88078,67.0,358.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 17:00:00,17,12,2,3,0,1,25.0,15.3365,9.2412815,114.43817,86.5,80.0,16.511501,7.9516945,111.06462,100.0,156.5,14.8615,10.698285,133.03113,72.5,186.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 18:00:00,18,12,2,3,0,1,25.0,14.1865,9.43581,115.498215,97.5,24.5,15.3365,9.2412815,114.43817,86.5,80.0,13.8365,15.123516,123.390884,100.0,46.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 19:00:00,19,12,2,3,0,1,25.0,13.2115,9.547382,130.1264,93.0,0.0,14.1865,9.43581,115.498215,97.5,24.5,13.0865,13.008555,134.3534,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 20:00:00,20,12,2,3,0,1,25.0,12.761499,10.169987,189.74677,93.0,0.0,13.2115,9.547382,130.1264,93.0,0.0,12.8365,12.226177,142.0595,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 21:00:00,21,12,2,3,0,1,25.0,12.4615,11.509027,211.18477,96.0,0.0,12.761499,10.169987,189.74677,93.0,0.0,12.286499,10.830058,135.31964,76.5,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 22:00:00,22,12,2,3,0,1,20.0,12.0365,12.06937,196.01227,99.0,0.0,12.4615,11.509027,211.18477,96.0,0.0,11.9115,8.376513,111.47729,47.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-12 23:00:00,23,12,2,3,0,1,20.0,11.511499,11.099451,221.59125,41.0,0.0,12.0365,12.06937,196.01227,99.0,0.0,11.311501,7.1382556,181.82959,47.5,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85,0
2025-03-13 00:00:00,0,13,3,3,0,1,20.0,11.1115,11.459583,217.92984,28.5,0.0,11.511499,11.099451,221.59125,41.0,0.0,10.636499,6.9167733,233.92882,64.0,0.0,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,0
2025-03-13 01:00:00,1,13,3,3,0,1,20.0,11.3365,14.976913,214.90036,15.0,0.0,11.1115,11.459583,217.92984,28.5,0.0,10.1865,6.7621593,246.29868,96.0,0.0,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,0
2025-03-13 02:00:00,2,13,3,3,0,1,20.0,12.8365,22.818241,213.36928,30.5,0.0,11.3365,14.976913,214.90036,15.0,0.0,10.186501,5.2261534,202.64444,93.5,0.0,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,0
2025-03-13 03:00:00,3,13,3,3,0,1,20.0,12.9865,20.628075,222.39037,35.5,0.0,12.8365,22.818241,213.36928,30.5,0.0,10.4865,11.259821,188.24237,72.0,0.0,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,0
2025-03-13 04:00:00,4,13,3,3,0,1,20.0,12.9115,19.87228,219.25186,15.0,0.0,12.9865,20.628075,222.39037,35.5,0.0,10.511499,13.687113,193.38556,43.0,0.0,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,0
