date,hour,day_x,weekday_x,month_x,weekend_x,season_x,ftc_IT-CSOUTH,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-03-29 20:00:00,20,29,5,3,1,1,5694.0,9.3645,3.1252923,178.46332,100.0,0.0,9.5145,1.9587016,162.34448,100.0,0.5,9.4895,1.700011,194.59879,97.0,0.0,0.0,40.587,97.44,97.44,0.0,67.997305,67.91,67.91,0
2025-03-29 21:00:00,21,29,5,3,1,1,5694.0,9.3895,4.176208,189.21747,100.0,0.0,9.3645,3.1252923,178.46332,100.0,0.0,8.6145,1.3976967,194.30518,19.0,0.0,0.0,40.587,97.44,97.44,0.0,67.997305,67.91,67.91,0
2025-03-29 22:00:00,22,29,5,3,1,1,5607.0,9.2645,4.0612063,25.363913,100.0,0.0,9.3895,4.176208,189.21747,100.0,0.0,7.9894996,1.6353924,191.98126,70.5,0.0,0.0,40.587,97.44,97.44,0.0,67.997305,67.91,67.91,0
2025-03-29 23:00:00,23,29,5,3,1,1,5369.0,9.214499,4.3738837,26.32879,100.0,0.0,9.2645,4.0612063,25.363913,100.0,0.0,7.6394997,3.0461097,159.88174,79.0,0.0,0.0,40.587,97.44,97.44,0.0,67.997305,67.91,67.91,0
2025-03-30 00:00:00,0,30,6,3,1,1,5369.0,9.1145,3.0740852,189.05185,100.0,0.0,9.214499,4.3738837,26.32879,100.0,0.0,7.4145,4.29995,168.14868,60.5,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 01:00:00,1,30,6,3,1,1,5647.0,9.039499,3.381683,184.33652,100.0,0.0,9.1145,3.0740852,189.05185,100.0,0.0,7.2144995,4.6215663,170.98645,74.5,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 02:00:00,2,30,6,3,1,1,5525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 03:00:00,3,30,6,3,1,1,5525.0,8.4895,3.7605758,163.31682,71.5,0.0,9.039499,3.381683,184.33652,100.0,0.0,7.3145,4.2544923,158.19302,64.0,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 04:00:00,4,30,6,3,1,1,5406.0,8.4895,6.2635245,161.69481,86.5,0.0,8.4895,3.7605758,163.31682,71.5,0.0,7.5394993,5.346589,155.37764,71.5,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 05:00:00,5,30,6,3,1,1,5406.0,8.3895,7.4150395,164.709,95.5,0.0,8.4895,6.2635245,161.69481,86.5,0.0,7.6145,5.8484397,163.94977,72.0,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 06:00:00,6,30,6,3,1,1,5615.0,8.5645,8.449444,160.43698,96.5,0.0,8.3895,7.4150395,164.709,95.5,0.0,7.2894998,5.8324323,166.99495,88.5,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 07:00:00,7,30,6,3,1,1,5615.0,8.664499,8.433544,159.42935,81.0,1.0,8.5645,8.449444,160.43698,96.5,0.0,7.5144997,4.9376373,177.44476,99.0,1.5,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 08:00:00,8,30,6,3,1,1,5488.0,9.1895,8.561963,167.20355,82.5,43.0,8.664499,8.433544,159.42935,81.0,1.0,8.2395,4.708604,192.38756,100.0,61.5,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 09:00:00,9,30,6,3,1,1,5488.0,10.1395,11.075928,196.91273,97.0,146.5,9.1895,8.561963,167.20355,82.5,43.0,9.3895,5.047243,219.95319,97.5,201.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 10:00:00,10,30,6,3,1,1,5515.0,10.8395,11.81358,194.59879,92.5,194.5,10.1395,11.075928,196.91273,97.0,146.5,10.9395,4.444687,253.18141,100.0,335.5,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 11:00:00,11,30,6,3,1,1,5515.0,11.7145,13.918968,199.51228,87.5,358.0,10.8395,11.81358,194.59879,92.5,194.5,12.0145,4.7508726,120.3278,100.0,419.5,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 12:00:00,12,30,6,3,1,1,5718.0,11.8895,12.980599,197.48071,63.0,361.0,11.7145,13.918968,199.51228,87.5,358.0,11.9895,6.3966837,133.99037,100.0,355.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 13:00:00,13,30,6,3,1,1,5718.0,12.8395,14.0826645,196.68929,75.5,509.0,11.8895,12.980599,197.48071,63.0,361.0,11.5395,7.63361,131.85883,100.0,284.5,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 14:00:00,14,30,6,3,1,1,5614.0,12.7895,13.961037,193.72847,45.0,427.0,12.8395,14.0826645,196.68929,75.5,509.0,11.0645,7.865866,146.93578,100.0,252.5,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 15:00:00,15,30,6,3,1,1,5614.0,13.314501,12.802954,195.07877,55.0,516.0,12.7895,13.961037,193.72847,45.0,427.0,11.3645,7.640045,157.05786,100.0,270.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 16:00:00,16,30,6,3,1,1,5709.0,12.9645,12.496481,189.5206,49.0,425.0,13.314501,12.802954,195.07877,55.0,516.0,11.0145,6.9397225,136.6038,99.0,293.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 17:00:00,17,30,6,3,1,1,5709.0,13.0895,13.313039,183.38194,49.5,339.0,12.9645,12.496481,189.5206,49.0,425.0,10.8145,5.949022,140.00703,99.5,217.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 18:00:00,18,30,6,3,1,1,5374.0,12.5895,12.283525,176.39162,21.5,231.0,13.0895,13.313039,183.38194,49.5,339.0,10.5895,3.1663613,170.60562,100.0,116.5,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 19:00:00,19,30,6,3,1,1,5374.0,11.189501,9.37475,167.63147,44.0,78.0,12.5895,12.283525,176.39162,21.5,231.0,9.9895,1.123815,144.21753,100.0,23.5,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 20:00:00,20,30,6,3,1,1,5709.0,10.089499,7.4868383,162.25256,47.0,1.5,11.189501,9.37475,167.63147,44.0,78.0,9.5145,1.9587016,162.34448,100.0,0.5,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 21:00:00,21,30,6,3,1,1,5709.0,9.9895,8.019188,149.79419,59.5,0.0,10.089499,7.4868383,162.25256,47.0,1.5,9.3645,3.1252923,178.46332,100.0,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 22:00:00,22,30,6,3,1,1,5486.0,9.7645,8.129378,148.31229,60.0,0.0,9.9895,8.019188,149.79419,59.5,0.0,9.3895,4.176208,189.21747,100.0,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-30 23:00:00,23,30,6,3,1,1,5486.0,9.4895,7.6499996,149.0362,56.0,0.0,9.7645,8.129378,148.31229,60.0,0.0,9.2645,4.0612063,25.363913,100.0,0.0,0.0,0.0,97.44,97.44,0.0,0.0,67.91,67.91,0
2025-03-31 00:00:00,0,31,0,3,0,1,5495.0,9.3895,8.475296,139.30026,61.5,0.0,9.4895,7.6499996,149.0362,56.0,0.0,9.214499,4.3738837,26.32879,100.0,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 01:00:00,1,31,0,3,0,1,5495.0,8.839499,7.1441064,138.58267,31.0,0.0,9.3895,8.475296,139.30026,61.5,0.0,9.1145,3.0740852,189.05185,100.0,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 02:00:00,2,31,0,3,0,1,5605.0,8.0895,7.2784677,161.27386,53.0,0.0,8.839499,7.1441064,138.58267,31.0,0.0,9.039499,3.381683,184.33652,100.0,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 03:00:00,3,31,0,3,0,1,5605.0,8.464499,7.2722135,165.73691,91.0,0.0,8.0895,7.2784677,161.27386,53.0,0.0,8.4895,3.7605758,163.31682,71.5,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 04:00:00,4,31,0,3,0,1,5659.0,7.8895,7.401728,208.18228,100.0,0.0,8.464499,7.2722135,165.73691,91.0,0.0,8.4895,6.2635245,161.69481,86.5,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 05:00:00,5,31,0,3,0,1,5659.0,7.4645,6.5688243,194.72601,100.0,0.0,7.8895,7.401728,208.18228,100.0,0.0,8.3895,7.4150395,164.709,95.5,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 06:00:00,6,31,0,3,0,1,5712.0,7.4895,5.9518046,173.44388,100.0,0.0,7.4645,6.5688243,194.72601,100.0,0.0,8.5645,8.449444,160.43698,96.5,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 07:00:00,7,31,0,3,0,1,5712.0,7.6144996,6.0085597,190.51877,100.0,2.0,7.4895,5.9518046,173.44388,100.0,0.0,8.664499,8.433544,159.42935,81.0,1.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 08:00:00,8,31,0,3,0,1,4296.0,9.2395,6.9776964,205.61514,100.0,49.0,7.6144996,6.0085597,190.51877,100.0,2.0,9.1895,8.561963,167.20355,82.5,43.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 09:00:00,9,31,0,3,0,1,4000.0,10.214499,9.266805,168.09079,100.0,109.0,9.2395,6.9776964,205.61514,100.0,49.0,10.1395,11.075928,196.91273,97.0,146.5,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 10:00:00,10,31,0,3,0,1,3800.0,10.7645,13.31254,163.9094,100.0,245.5,10.214499,9.266805,168.09079,100.0,109.0,10.8395,11.81358,194.59879,92.5,194.5,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 11:00:00,11,31,0,3,0,1,3600.0,10.789499,12.426371,168.71518,100.0,271.0,10.7645,13.31254,163.9094,100.0,245.5,11.7145,13.918968,199.51228,87.5,358.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 12:00:00,12,31,0,3,0,1,3800.0,11.5395,14.266952,163.25241,70.5,416.5,10.789499,12.426371,168.71518,100.0,271.0,11.8895,12.980599,197.48071,63.0,361.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 13:00:00,13,31,0,3,0,1,4000.0,12.164499,14.767433,166.10872,73.5,544.0,11.5395,14.266952,163.25241,70.5,416.5,12.8395,14.0826645,196.68929,75.5,509.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 14:00:00,14,31,0,3,0,1,4626.0,12.3645,14.788422,165.327,81.0,648.5,12.164499,14.767433,166.10872,73.5,544.0,12.7895,13.961037,193.72847,45.0,427.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 15:00:00,15,31,0,3,0,1,4626.0,11.7645,9.631529,7.867365,96.5,389.5,12.3645,14.788422,165.327,81.0,648.5,13.314501,12.802954,195.07877,55.0,516.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 16:00:00,16,31,0,3,0,1,5648.0,12.1895,11.24226,165.3129,61.0,431.5,11.7645,9.631529,7.867365,96.5,389.5,12.9645,12.496481,189.5206,49.0,425.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 17:00:00,17,31,0,3,0,1,5648.0,11.6145,13.520948,172.81694,79.5,349.5,12.1895,11.24226,165.3129,61.0,431.5,13.0895,13.313039,183.38194,49.5,339.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 18:00:00,18,31,0,3,0,1,5328.0,10.9645,13.847351,176.86635,91.0,182.0,11.6145,13.520948,172.81694,79.5,349.5,12.5895,12.283525,176.39162,21.5,231.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 19:00:00,19,31,0,3,0,1,5328.0,10.039499,10.683117,166.25394,89.0,46.5,10.9645,13.847351,176.86635,91.0,182.0,11.189501,9.37475,167.63147,44.0,78.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 20:00:00,20,31,0,3,0,1,5540.0,9.3895,9.754978,147.73213,100.0,1.0,10.039499,10.683117,166.25394,89.0,46.5,10.089499,7.4868383,162.25256,47.0,1.5,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 21:00:00,21,31,0,3,0,1,5540.0,9.1145,12.288425,143.61574,100.0,0.0,9.3895,9.754978,147.73213,100.0,1.0,9.9895,8.019188,149.79419,59.5,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 22:00:00,22,31,0,3,0,1,4983.0,8.664499,15.403062,143.56659,100.0,0.0,9.1145,12.288425,143.61574,100.0,0.0,9.7645,8.129378,148.31229,60.0,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-03-31 23:00:00,23,31,0,3,0,1,4983.0,8.339499,17.411346,147.21939,100.0,0.0,8.664499,15.403062,143.56659,100.0,0.0,9.4895,7.6499996,149.0362,56.0,0.0,40.667,0.0,103.9,97.44,69.09712999999999,0.0,67.13,67.91,0
2025-04-01 00:00:00,0,1,1,4,0,1,5125.0,8.1145,17.569664,142.49525,100.0,0.0,8.339499,17.411346,147.21939,100.0,0.0,9.3895,8.475296,139.30026,61.5,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 01:00:00,1,1,1,4,0,1,5125.0,8.1145,11.735902,154.03925,99.0,0.0,8.1145,17.569664,142.49525,100.0,0.0,8.839499,7.1441064,138.58267,31.0,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 02:00:00,2,1,1,4,0,1,5003.0,7.9144998,9.335882,154.43411,99.0,0.0,8.1145,11.735902,154.03925,99.0,0.0,8.0895,7.2784677,161.27386,53.0,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 03:00:00,3,1,1,4,0,1,5003.0,7.4645,11.597958,169.1749,100.0,0.0,7.9144998,9.335882,154.43411,99.0,0.0,8.464499,7.2722135,165.73691,91.0,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 04:00:00,4,1,1,4,0,1,5148.0,7.5144997,11.27989,183.00418,100.0,0.0,7.4645,11.597958,169.1749,100.0,0.0,7.8895,7.401728,208.18228,100.0,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 05:00:00,5,1,1,4,0,1,5148.0,7.8145,11.3309965,178.81213,100.0,0.0,7.5144997,11.27989,183.00418,100.0,0.0,7.4645,6.5688243,194.72601,100.0,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 06:00:00,6,1,1,4,0,1,4754.0,7.9895,12.43581,184.8872,100.0,0.0,7.8145,11.3309965,178.81213,100.0,0.0,7.4895,5.9518046,173.44388,100.0,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 07:00:00,7,1,1,4,0,1,4754.0,8.289499,13.545818,184.04926,100.0,1.0,7.9895,12.43581,184.8872,100.0,0.0,7.6144996,6.0085597,190.51877,100.0,2.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 08:00:00,8,1,1,4,0,1,5016.0,8.7395,11.813415,189.02824,100.0,24.0,8.289499,13.545818,184.04926,100.0,1.0,9.2395,6.9776964,205.61514,100.0,49.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 09:00:00,9,1,1,4,0,1,5016.0,9.464499,12.563681,22.271194,98.5,83.5,8.7395,11.813415,189.02824,100.0,24.0,10.214499,9.266805,168.09079,100.0,109.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 10:00:00,10,1,1,4,0,1,4932.0,9.664499,13.455577,24.31448,83.0,154.0,9.464499,12.563681,22.271194,98.5,83.5,10.7645,13.31254,163.9094,100.0,245.5,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 11:00:00,11,1,1,4,0,1,4932.0,10.3145,13.866247,20.867447,64.0,293.5,9.664499,13.455577,24.31448,83.0,154.0,10.789499,12.426371,168.71518,100.0,271.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 12:00:00,12,1,1,4,0,1,4900.0,11.0895,14.397907,16.924515,68.0,389.5,10.3145,13.866247,20.867447,64.0,293.5,11.5395,14.266952,163.25241,70.5,416.5,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 13:00:00,13,1,1,4,0,1,4900.0,12.0895,16.068962,17.719448,66.0,453.5,11.0895,14.397907,16.924515,68.0,389.5,12.164499,14.767433,166.10872,73.5,544.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 14:00:00,14,1,1,4,0,1,5256.0,12.539501,15.489172,24.763195,61.0,472.5,12.0895,16.068962,17.719448,66.0,453.5,12.3645,14.788422,165.327,81.0,648.5,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 15:00:00,15,1,1,4,0,1,5256.0,12.5145,16.973679,24.252325,69.5,456.0,12.539501,15.489172,24.763195,61.0,472.5,11.7645,9.631529,7.867365,96.5,389.5,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 16:00:00,16,1,1,4,0,1,5524.0,12.3395,16.623869,26.02172,56.5,341.0,12.5145,16.973679,24.252325,69.5,456.0,12.1895,11.24226,165.3129,61.0,431.5,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 17:00:00,17,1,1,4,0,1,5524.0,12.0395,16.148499,23.615868,64.5,276.0,12.3395,16.623869,26.02172,56.5,341.0,11.6145,13.520948,172.81694,79.5,349.5,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 18:00:00,18,1,1,4,0,1,5416.0,11.4395,16.40062,191.91205,98.0,208.5,12.0395,16.148499,23.615868,64.5,276.0,10.9645,13.847351,176.86635,91.0,182.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 19:00:00,19,1,1,4,0,1,5416.0,10.464499,13.677219,182.54893,61.0,55.0,11.4395,16.40062,191.91205,98.0,208.5,10.039499,10.683117,166.25394,89.0,46.5,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 20:00:00,20,1,1,4,0,1,5430.0,9.5895,8.304394,177.71198,83.0,2.0,10.464499,13.677219,182.54893,61.0,55.0,9.3895,9.754978,147.73213,100.0,1.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 21:00:00,21,1,1,4,0,1,5430.0,9.6145,8.305466,165.00056,100.0,0.0,9.5895,8.304394,177.71198,83.0,2.0,9.1145,12.288425,143.61574,100.0,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 22:00:00,22,1,1,4,0,1,5369.0,9.7395,6.7398505,148.51999,98.5,0.0,9.6145,8.305466,165.00056,100.0,0.0,8.664499,15.403062,143.56659,100.0,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-01 23:00:00,23,1,1,4,0,1,5369.0,9.3145,6.356944,128.60208,100.0,0.0,9.7395,6.7398505,148.51999,98.5,0.0,8.339499,17.411346,147.21939,100.0,0.0,42.45,40.667,105.75,103.9,69.014985,69.09712999999999,68.98,67.13,0
2025-04-02 00:00:00,0,2,2,4,0,1,5351.0,9.039499,8.313303,139.24362,100.0,0.0,9.3145,6.356944,128.60208,100.0,0.0,8.1145,17.569664,142.49525,100.0,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 01:00:00,1,2,2,4,0,1,5351.0,8.8895,8.350367,157.22107,100.0,0.0,9.039499,8.313303,139.24362,100.0,0.0,8.1145,11.735902,154.03925,99.0,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 02:00:00,2,2,2,4,0,1,5603.0,8.7145,8.53463,149.24677,100.0,0.0,8.8895,8.350367,157.22107,100.0,0.0,7.9144998,9.335882,154.43411,99.0,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 03:00:00,3,2,2,4,0,1,5603.0,9.214499,7.625504,145.08499,99.5,0.0,8.7145,8.53463,149.24677,100.0,0.0,7.4645,11.597958,169.1749,100.0,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 04:00:00,4,2,2,4,0,1,5250.0,9.1395,8.612234,152.88168,94.5,0.0,9.214499,7.625504,145.08499,99.5,0.0,7.5144997,11.27989,183.00418,100.0,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 05:00:00,5,2,2,4,0,1,5250.0,8.9395,9.62497,163.42598,94.0,0.0,9.1395,8.612234,152.88168,94.5,0.0,7.8145,11.3309965,178.81213,100.0,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 06:00:00,6,2,2,4,0,1,5253.0,8.8895,10.235048,162.06232,67.0,0.0,8.9395,9.62497,163.42598,94.0,0.0,7.9895,12.43581,184.8872,100.0,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 07:00:00,7,2,2,4,0,1,5253.0,8.789499,10.555268,151.3074,55.5,3.0,8.8895,10.235048,162.06232,67.0,0.0,8.289499,13.545818,184.04926,100.0,1.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 08:00:00,8,2,2,4,0,1,4706.0,9.4395,12.094452,150.11832,69.0,66.0,8.789499,10.555268,151.3074,55.5,3.0,8.7395,11.813415,189.02824,100.0,24.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 09:00:00,9,2,2,4,0,1,4706.0,10.414499,11.008263,152.88167,70.0,159.0,9.4395,12.094452,150.11832,69.0,66.0,9.464499,12.563681,22.271194,98.5,83.5,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 10:00:00,10,2,2,4,0,1,4616.0,11.5145,10.6608515,157.33308,74.0,300.0,10.414499,11.008263,152.88167,70.0,159.0,9.664499,13.455577,24.31448,83.0,154.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 11:00:00,11,2,2,4,0,1,4616.0,13.0395,10.516277,162.14795,61.0,469.5,11.5145,10.6608515,157.33308,74.0,300.0,10.3145,13.866247,20.867447,64.0,293.5,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 12:00:00,12,2,2,4,0,1,4802.0,14.264501,10.691605,171.00696,65.5,618.5,13.0395,10.516277,162.14795,61.0,469.5,11.0895,14.397907,16.924515,68.0,389.5,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 13:00:00,13,2,2,4,0,1,4802.0,15.039501,9.656281,182.39546,58.0,642.5,14.264501,10.691605,171.00696,65.5,618.5,12.0895,16.068962,17.719448,66.0,453.5,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 14:00:00,14,2,2,4,0,1,5637.0,15.0145,10.062359,13.846607,32.0,615.5,15.039501,9.656281,182.39546,58.0,642.5,12.539501,15.489172,24.763195,61.0,472.5,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 15:00:00,15,2,2,4,0,1,5637.0,14.5895,10.818825,179.46852,88.5,516.0,15.0145,10.062359,13.846607,32.0,615.5,12.5145,16.973679,24.252325,69.5,456.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 16:00:00,16,2,2,4,0,1,5698.0,14.889501,9.14081,173.58333,86.5,488.5,14.5895,10.818825,179.46852,88.5,516.0,12.3395,16.623869,26.02172,56.5,341.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 17:00:00,17,2,2,4,0,1,5698.0,14.0395,8.621365,162.66045,86.0,343.0,14.889501,9.14081,173.58333,86.5,488.5,12.0395,16.148499,23.615868,64.5,276.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 18:00:00,18,2,2,4,0,1,5273.0,13.439501,9.436359,167.90396,61.5,192.5,14.0395,8.621365,162.66045,86.0,343.0,11.4395,16.40062,191.91205,98.0,208.5,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 19:00:00,19,2,2,4,0,1,5273.0,12.314501,7.8559146,162.37834,36.0,72.5,13.439501,9.436359,167.90396,61.5,192.5,10.464499,13.677219,182.54893,61.0,55.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 20:00:00,20,2,2,4,0,1,5696.0,11.1395,7.0108533,158.30896,27.0,2.5,12.314501,7.8559146,162.37834,36.0,72.5,9.5895,8.304394,177.71198,83.0,2.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 21:00:00,21,2,2,4,0,1,5696.0,10.464499,6.8517904,163.44083,4.0,0.0,11.1395,7.0108533,158.30896,27.0,2.5,9.6145,8.305466,165.00056,100.0,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 22:00:00,22,2,2,4,0,1,5709.0,9.5645,7.7000895,155.18227,3.5,0.0,10.464499,6.8517904,163.44083,4.0,0.0,9.7395,6.7398505,148.51999,98.5,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
2025-04-02 23:00:00,23,2,2,4,0,1,5709.0,9.0145,7.329683,159.20079,8.0,0.0,9.5645,7.7000895,155.18227,3.5,0.0,9.3145,6.356944,128.60208,100.0,0.0,41.263,42.45,103.3,105.75,69.04394,69.014985,67.69,68.98,0
