zone,date,hour,day,weekday,month,weekend,season,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation
AT,2019-06-01,1,1,5,6,1,2,14.7145,15.629971,298.92633,35.0,0.0
AT,2019-06-01,2,1,5,6,1,2,15.3645,13.708391,293.1986,99.0,0.0
AT,2019-06-01,3,1,5,6,1,2,15.9145,14.512064,293.38525,53.0,0.0
AT,2019-06-01,4,1,5,6,1,2,15.314501,17.072504,294.94388,39.0,0.0
AT,2019-06-01,5,1,5,6,1,2,14.8645,17.782686,301.75943,44.0,0.0
AT,2019-06-01,6,1,5,6,1,2,14.9145,19.272614,302.79953,53.0,24.0
AT,2019-06-01,7,1,5,6,1,2,15.8645,19.513195,299.87592,66.0,98.0
AT,2019-06-01,8,1,5,6,1,2,17.414501,17.713316,307.56866,29.0,251.0
AT,2019-06-01,9,1,5,6,1,2,18.8145,17.581125,312.5104,22.0,448.0
AT,2019-06-01,10,1,5,6,1,2,20.0645,16.563911,317.64258,19.0,580.0
AT,2019-06-01,11,1,5,6,1,2,21.2645,15.0038395,329.74365,14.0,695.0
AT,2019-06-01,12,1,5,6,1,2,22.3645,14.799459,341.56494,24.0,761.0
AT,2019-06-01,13,1,5,6,1,2,22.7145,15.745627,349.46088,40.0,768.0
AT,2019-06-01,14,1,5,6,1,2,24.0145,17.654688,357.66275,36.0,715.0
AT,2019-06-01,15,1,5,6,1,2,23.7145,18.0,360.0,37.0,609.0
AT,2019-06-01,16,1,5,6,1,2,23.3645,16.676977,346.2637,21.0,515.0
AT,2019-06-01,17,1,5,6,1,2,23.414501,15.03835,348.95908,18.0,469.0
AT,2019-06-01,18,1,5,6,1,2,23.1145,13.493999,350.78906,85.0,350.0
AT,2019-06-01,19,1,5,6,1,2,22.414501,10.239453,349.8754,83.0,215.0
AT,2019-06-01,20,1,5,6,1,2,20.664501,7.5942082,328.5705,95.0,89.0
AT,2019-06-01,21,1,5,6,1,2,19.1145,8.404285,316.73566,96.0,10.0
AT,2019-06-01,22,1,5,6,1,2,18.7645,9.686609,311.98712,78.0,0.0
AT,2019-06-01,23,1,5,6,1,2,18.0645,10.703569,317.72638,54.0,0.0
AT,2019-06-02,0,2,6,6,1,2,17.4645,11.988594,311.3477,34.0,0.0
AT,2019-06-02,1,2,6,6,1,2,17.0145,11.246759,309.8055,36.0,0.0
AT,2019-06-02,2,2,6,6,1,2,17.2145,12.819235,308.15726,24.0,0.0
AT,2019-06-02,3,2,6,6,1,2,17.2145,13.513193,311.7602,33.0,0.0
AT,2019-06-02,4,2,6,6,1,2,16.6145,13.276144,310.60123,26.0,0.0
AT,2019-06-02,5,2,6,6,1,2,15.9645,13.551501,309.61066,43.0,0.0
AT,2019-06-02,6,2,6,6,1,2,16.414501,13.608762,307.47626,4.0,30.0
AT,2019-06-02,7,2,6,6,1,2,17.8145,13.276144,310.60123,8.0,140.0
AT,2019-06-02,8,2,6,6,1,2,19.5645,12.229406,317.38596,0.0,295.0
AT,2019-06-02,9,2,6,6,1,2,20.9645,13.584932,327.99466,15.0,461.0
AT,2019-06-02,10,2,6,6,1,2,22.2145,12.397806,334.17905,50.0,613.0
AT,2019-06-02,11,2,6,6,1,2,23.3145,11.440978,347.27563,4.0,738.0
AT,2019-06-02,12,2,6,6,1,2,24.164501,12.287555,354.95764,6.0,816.0
AT,2019-06-02,13,2,6,6,1,2,24.9645,11.252519,7.3522935,11.0,849.0
